Velo,SpinRate,HorzBreak,InducedVertBreak,Chance
88.61,2059,14.44,14.26,0.26952804
86.32,1690,12.47,5.68,0.32144965000000003
95.69,2429,7.85,17.26,0.24629942999999999
93.84,2155,3.35,12.85,0.26287088000000003
92.71,2135,16.28,11.91,0.30467171
94.46,2407,13.18,15.17,0.27092921
96.95,2302,13.61,13.94,0.29583023
86.21,1855,12.14,10.55,0.28305148999999996
95.18,2297,15.78,9.11,0.32386115000000004
95.25,2396,10.52,15.14,0.26690836
92.12,2109,4.29,20.38,0.21468921000000007
97.42,2125,5.05,18.64,0.25099519000000003
94.65,2356,18.25,8.91,0.3276717
97.02,2581,9.18,16.26,0.25561427999999997
91.31,1924,14.63,8.83,0.32131056
93.9,2155,12.05,13.73,0.2850127
92.52,1965,18.78,4.29,0.36527493
94.11,2199,8.23,19.49,0.23733046000000008
94.88,2543,9.55,18.88,0.23295441000000006
95.39,2253,14.84,8.88,0.32527569999999995
92.57,1996,8.43,13.99,0.27332388
97.39,2536,2.89,19.56,0.21982805
90.97,2087,5.3,15.35,0.24390608999999996
94.03,2341,5.49,20.83,0.21385978
95.72,1943,3.91,9.14,0.30521627
87.09,2036,7.77,16.05,0.23202744
96.39,2219,11.23,7.71,0.32716332
92.16,2052,9.27,16.24,0.25796693000000004
96.4,1940,17.68,7.92,0.35880944000000004
95.16,2160,12.16,14.92,0.28370660000000003
92.71,2245,9.55,14.74,0.26158717
94.56,2359,5.15,19.54,0.22216726999999997
93.92,2225,10.24,17.37,0.25432831
94.83,2106,9.76,18.42,0.2560808399999999
94.22,2390,2.3,17.94,0.21994204000000003
98.54,2143,14.5,12.79,0.32004243000000004
92.45,1998,13.54,9.15,0.31780477000000007
94.54,2023,12.87,17.98,0.27090619000000005
96.1,2287,5.95,12.17,0.27937860000000003
89.98,2073,6.56,12.97,0.25830259
93.97,2558,0.59,16.66,0.21351241000000004
95.06,2538,7.72,18.23,0.23220473
92.4,1982,10.59,12.38,0.28963267000000004
95.19,2350,5.26,13.07,0.26477701000000003
95.05,2142,0.47,15.61,0.24336046000000003
93.87,2263,10.35,15.71,0.26271244000000005
93.82,2501,10.41,20.74,0.22151317
93.68,2276,8.97,18.42,0.24061537000000005
99.16,2468,14.76,12.71,0.30934485
93.52,2072,4.94,19.89,0.22774540999999998
95.98,2309,3.65,11.2,0.27648931000000004
84.51,2177,2.26,10.81,0.22819115000000006
93.64,2094,10.41,14.43,0.27726896
98.9,2302,11.92,12.05,0.31083551000000004
92.64,2008,16.97,3.09,0.36543894000000005
93.44,2317,15.82,13.21,0.29043369
98.91,2225,12.7,12.86,0.31194802
94.13,2103,18.22,7.6,0.34463531999999997
93.9,2254,7.56,19.58,0.23122978000000005
90.28,2284,8.21,22.51,0.19772404
94.86,2461,5.03,18.02,0.22766791000000003
93.51,2895,8.02,21,0.19310208000000004
97.59,2389,16.81,6.91,0.3471320600000001
96.89,2367,6.49,17.37,0.249691
96.46,2396,10.61,16.1,0.26692545
92.49,2547,1.35,20.52,0.18637923
94.66,2075,10.34,15.15,0.27823199
95.62,2525,17.78,9.8,0.3175603800000001
96.44,2439,7.02,18.67,0.23817759
94.91,2262,7.79,16.77,0.25312113999999997
90.7,2672,-0.88,9.87,0.22971521
74.35,1837,2.95,17.7,0.15798784999999999
95.96,2487,3.72,18.02,0.22740938
93.64,2335,4.87,18.62,0.22373319000000005
94.69,2416,12.26,15.69,0.26556191
93.56,2127,6.75,9.59,0.29313002000000005
94.89,2319,2.02,16.69,0.23289299000000005
96.77,2464,9.82,18.22,0.2499987
85.66,1807,15.79,10.67,0.29340713999999996
97.54,2431,7.87,20.76,0.23362289000000003
93.68,2280,6.48,18.81,0.23030695000000007
92.1,1996,11.54,7.72,0.31866902
91.82,2189,10.03,18.16,0.24097413
94.55,2392,5.57,16.75,0.23873825999999998
97.52,2378,18.29,7.01,0.35133385999999994
94.53,2358,8.67,15.92,0.25487947000000005
92.12,2117,12.07,11.25,0.29362960000000005
94.27,2409,6.65,19.7,0.22228478999999998
97.19,2541,9,19.63,0.23734743
93.32,2339,3.19,13.52,0.24757181
90.93,2201,5.03,18.12,0.22099275000000007
93.02,2020,6.09,13.02,0.27281880999999997
94.54,2250,12.35,19.15,0.25188178000000006
91.05,2379,6.28,17.14,0.22323164000000006
97.54,2493,13.36,12.58,0.29722546000000005
91.86,1963,10.48,9.39,0.30570681
95.75,2642,1.72,18.29,0.21151061000000004
94.41,2090,10.55,13.56,0.28664306999999994
95.82,1888,10.65,11.99,0.31205823999999993
95.33,2009,15.87,10.93,0.32699382
92.89,2041,4.62,16.19,0.24757809000000003
96.85,2034,14.85,14.68,0.30700885
94.82,2005,15.17,10.95,0.32254299999999997
93.99,2227,3.07,14.03,0.25228804
98.39,2806,10.87,16.12,0.25772559
92.82,1988,17.76,-0.17,0.38928077
96.38,2567,12.05,10.89,0.29465026000000005
91.25,2181,7.72,2.72,0.32455046
94.14,2382,10.05,16.21,0.2545683799999999
94.6,2488,3.68,17.05,0.22687878999999997
90.87,2046,15.81,4,0.34652597000000007
94.71,2528,6.12,19.4,0.21901798
92.75,2384,7.33,20.3,0.21499919
92.07,2006,8.33,17.46,0.24936783
91.69,2273,3.85,17.77,0.21960027999999998
94.58,2401,7.52,14.38,0.25883382
93.51,2226,0.88,16.73,0.2270370100000001
92.28,NA,10.35,14.5,NA
93.01,2196,5.46,18.25,0.2312693500000001
95.91,2606,6.98,19.74,0.22157286000000004
94.41,2257,2.91,20.33,0.21437890000000004
93.49,2070,13.17,-2.85,0.39041054000000003
93.06,2199,13.88,17.63,0.26139181000000006
97.22,2230,11.31,14.27,0.29117402
96.67,2605,9.8,20.71,0.22804818999999998
95.01,1942,1.11,15.29,0.2562247
92.52,2161,20.58,9.56,0.33020698
92.3,2223,12.45,16.91,0.25670240000000005
96.84,2158,5.33,11.35,0.29164112000000003
96.33,2342,4.35,18.78,0.23309781000000002
92.14,2278,7.39,17.19,0.2359751
85.14,1757,12.46,10.12,0.28622906000000004
92.4,2132,12.85,11.68,0.29406815000000003
87.16,2114,17.26,1.65,0.34518724999999995
96.41,2342,18.94,1.8,0.38133184000000003
94.9,2157,7.99,18.17,0.2500531200000001
97.75,2532,8.94,18.29,0.24819866999999995
96.38,2332,9.89,15.84,0.26879683
92.02,2359,6.19,17.52,0.22599821000000003
96.26,2087,6.82,5.43,0.33255403
96.54,2450,2.46,16.73,0.23557981
93.7,2419,14.13,13.12,0.28223299
92.62,2373,1.98,17.88,0.21278017999999999
90.83,2534,-0.47,8.29,0.24740099999999998
91.53,2444,9.65,18.25,0.22629415999999997
93.02,2277,16.56,13.15,0.2930141699999999
93.73,2215,13.15,19.95,0.24746096000000006
92.06,1893,16.19,8.64,0.33216229
92.48,2163,14.68,14.38,0.2824671000000001
98.13,2363,0.7,12.72,0.26546436000000007
97.73,2584,10.86,18.76,0.24890064000000006
87.08,2007,9.28,12.49,0.2594689499999999
94.11,2294,12.99,15.9,0.26949369
95.46,2316,14.9,13.89,0.29272436999999996
92.83,2082,9.97,17.65,0.25334632
95.14,2424,1.84,16.79,0.22808085000000006
95.35,2180,12.75,14.3,0.28923945
92.61,2356,5.84,20.32,0.21086354
95.26,2412,7.93,23.58,0.20728481000000004
95.2,2224,8.17,16.81,0.25712266000000006
94.71,2213,10.34,16.89,0.26168378999999997
93.07,2094,7.41,16.78,0.25114086999999996
93.12,2539,6.58,20.75,0.20456563000000005
91.58,2321,6.07,18.26,0.22089047
88.16,2124,16.15,11,0.28949296999999996
90.32,2016,4.89,16.73,0.23458346000000002
94.11,2408,2.61,17.67,0.22121430000000003
100.51,2555,12.64,16.72,0.2807553400000001
94.38,2247,12.7,17.63,0.26153971000000004
96.48,2040,10.79,14.79,0.29170518000000006
93.37,2328,9.77,16.83,0.24890810000000008
94.86,2264,4.8,10.96,0.27846931999999996
95.18,2098,2.53,18.4,0.23558355000000009
92.27,2197,15.57,7.37,0.3249734000000001
92.57,2255,12.12,19.18,0.24176760000000003
97.81,2325,17.32,13.04,0.31571357999999994
95.56,2400,7.25,16.24,0.25130047000000005
93.28,2243,17.44,13.59,0.29584793000000004
88.15,2219,12.43,15.47,0.24656604
98.28,2126,7.42,17.22,0.27082992000000006
87.72,2180,7.3,18.71,0.21084078999999994
91.22,2269,9.74,16.19,0.24555250999999995
86.64,1819,10.99,13.94,0.26263855
95.44,2331,9.45,17.72,0.25185303000000003
95.47,2258,14.04,8.08,0.32773426000000005
94.79,2255,14.71,13.91,0.29173556000000006
99.83,2587,6.38,16.86,0.2558005
93.59,2364,12.72,13.6,0.27694374
96.64,2386,12.27,13.74,0.28760579
95.1,1920,17.6,13.45,0.32022275
92.44,2529,7.61,22.72,0.19326691000000001
94.19,2322,2.87,19.24,0.21685358999999998
94.43,2110,15.5,6.41,0.34435991
97.03,1937,11.26,15.32,0.2971856400000001
93.62,2307,4.95,15.91,0.24149634000000003
91.51,2362,16.85,11.62,0.29237347
93.79,2330,5.06,19.85,0.21782811000000002
91.17,2093,5.73,16.09,0.24142928000000002
90.1,2121,0.64,18.64,0.20401131999999997
92.81,2175,17.9,14.36,0.29360192
94.04,2104,11.84,11.49,0.30081715000000003
94.96,2492,4.27,19.67,0.21439577999999992
94.98,2174,12.38,14.31,0.28660935000000004
91.8,2096,16.29,8.11,0.32522492
93.72,2295,16.3,12.54,0.29825004
97.98,2271,9.33,14.03,0.288034
90.12,2237,7.37,19.66,0.21368525000000002
90.69,2567,8.48,17.47,0.21789887
93.36,1984,14.59,3.84,0.35786649000000004
92.87,2352,3.76,17.04,0.22549822000000008
92.89,1900,12.96,7.7,0.33120576
85.9,1993,13.97,11.14,0.27750481000000005
95.56,2441,3.61,19.91,0.21595140000000002
93.35,2312,17.95,6.34,0.33829485
91.64,1946,7.98,15.8,0.25905062
98.09,1983,13.33,7.26,0.35494987
93.4,2217,14.55,14.24,0.28463925000000007
96.69,2018,12.83,14.56,0.30142307
94.97,2431,6.66,16.23,0.24541296999999995
98.06,2633,3.38,20.68,0.21324366
92.92,1867,16.88,8.25,0.34177583
92.85,2600,3.32,16.32,0.21706206000000006
94.15,2300,-4.45,6.36,0.2724159500000001
93.63,2205,3.73,14.82,0.24895035000000001
93.11,2366,4.77,17.59,0.22579518000000004
95.92,2287,9.23,17.59,0.2561453800000001
93.38,2564,3.81,22.83,0.18342904000000004
94.47,2418,10.08,13.59,0.27031142999999996
90.81,2290,18.9,11.44,0.29994992
93.51,2265,10.43,15.86,0.2603250100000001
93.37,2524,3.62,18.76,0.20913580000000004
91.44,2277,7.89,17.68,0.23143654999999996
97.59,2620,3.12,19.72,0.21666434000000004
91.91,2135,6.79,19.04,0.22842658999999998
93.98,2529,13.05,15.98,0.25789001000000006
95.59,2071,6.43,18.52,0.25014187000000004
96.69,2150,16.43,8.77,0.34153142000000003
93.73,2351,14.12,14.77,0.27549817
94.57,2276,8.42,17.31,0.24964565
90.2,2282,0.37,16.27,0.21056196000000008
94.65,2021,8.71,18.31,0.25651928000000007
91.2,2085,13.74,13.58,0.28206892000000006
93.16,2062,12.4,16.85,0.26817267
92.91,1820,4.43,10.48,0.29155631
98.08,2460,11.36,18.83,0.25729149
91.72,2170,5.27,19.84,0.21639685000000003
98.14,2321,18.46,6.5,0.3603651600000001
94.96,2135,9.02,9.9,0.3043734799999999
96.54,1916,16.76,2.25,0.39183111000000004
96.45,2322,8.97,18.31,0.25181726000000004
96.18,2068,6.99,16.75,0.26538338000000006
95.4,2116,14.69,5.82,0.34953657
93.07,2386,6,15.87,0.23890498999999993
94.65,2115,6.69,9.09,0.3014749200000001
95.12,2056,15.42,8.84,0.33507950000000003
97.35,2344,12.7,16.42,0.2779559
92.98,2452,9.59,18.88,0.22856113
96.89,2126,6.03,17.98,0.2555687700000001
90.01,2172,10.2,17.75,0.23649327000000003
93,2154,15.05,12.6,0.29712975
97.17,2353,12.9,16.38,0.27758994000000003
86.57,1784,11.29,6.06,0.31232911
94.53,2206,7.43,16.62,0.25372065000000005
93.12,2198,18.59,10.65,0.31847496
95.56,2655,12.2,17.71,0.24627456999999997
92.83,2459,-1.68,12.84,0.22875241999999998
91.74,1700,15.3,-4.33,0.41486803
95.49,2237,9.08,16.88,0.2602730200000001
91.39,2301,5.12,17.22,0.22423484
93.95,2389,13.38,20.2,0.23974224000000005
90.58,1934,2.57,14.95,0.24298791999999997
97.64,2373,5.72,18.48,0.24374644
92.74,2337,6.56,17.94,0.22891105999999994
94.1,2423,4.88,17.43,0.22901989000000006
90.51,1922,14.03,4.06,0.3446176100000001
96.05,2397,9.38,20.08,0.23718864000000006
93.54,2403,9.21,18.09,0.23692326000000008
95.48,2265,5.65,20.8,0.22462071
93.96,2398,1.48,15.25,0.23203750999999997
94.29,2512,6.82,15.21,0.24526239000000002
95.52,2165,6.91,17.05,0.25589192
91.52,2111,5.47,16.47,0.23910369999999997
94.7,2082,1.99,20.13,0.22201371999999997
91.05,2178,6.78,18.01,0.22871699
95.79,2302,14.16,18.08,0.2673124600000001
91.82,2442,14.86,10.69,0.28952817
93.78,2195,10.51,15.84,0.26511909000000006
93.17,2239,5.61,15.41,0.24761792000000005
93.78,2269,10.88,11.18,0.2909767
85.34,2147,18.01,2.33,0.33362486
92.92,2709,7.97,1.76,0.31465695000000005
92.27,1995,15.58,6.03,0.34228933
97.49,2274,19.77,5.38,0.37038218999999994
96.53,2309,8.37,19.25,0.24523772
97.54,2617,2.99,14.38,0.2483405500000001
94.16,2206,12.22,14.39,0.28042762999999993
87.43,2467,11.1,17.48,0.21570876000000008
89.28,1952,14.89,2.87,0.34749388
94.01,1971,13.71,11.57,0.3121031
93.39,2046,19.08,7.51,0.34708667000000004
92.33,2300,7.69,18.18,0.23081083000000002
94.63,2127,2.41,6.67,0.30205054
92.45,2059,8.46,15,0.2639120800000001
97.52,2418,14.32,14.28,0.2933098
94.44,2216,14.34,13.51,0.29317174999999995
93.52,1927,13.25,8.02,0.33182629
96.58,2362,10.62,14.52,0.27857402000000003
94.82,2354,15.93,5.37,0.3426215799999999
98.34,2313,14.99,11.15,0.3227893
94.29,2341,6.72,18.49,0.23298569000000002
92.6,2425,8.43,15.41,0.24534283999999995
94.81,2088,9.09,15.9,0.26990099
92.35,2052,13.52,12.2,0.29644746
89.21,2170,13.33,12.52,0.27422061000000003
91.84,2269,8.64,15.03,0.25193465000000004
96.12,2417,7.16,16.01,0.25418467
94.5,2012,-1.71,12.95,0.25599772
92.06,2322,5.64,14.98,0.24145373999999997
94.97,2055,16.21,10.66,0.32594246999999993
94.44,2355,11.53,17.85,0.25190922
95.76,2078,12.84,16.27,0.28417289000000007
91.84,2253,14.57,12.7,0.28522189
95.57,2238,12.61,13.89,0.28963131999999997
92.74,2146,2.02,15.36,0.23898673999999998
89.93,2645,9,21.84,0.18616966000000007
95.03,2280,7.42,20.98,0.22632702
95.14,2265,13.39,16.09,0.2756194
94.61,2399,7.92,20.02,0.22633008
90.89,2090,7.55,16.4,0.24410483
96.62,2358,19.63,7.33,0.35039688000000013
93.6,2614,6.06,20.53,0.20303692999999995
97.15,2431,6.01,18.94,0.23700043000000004
98.66,2464,8.4,17.51,0.25846397
92.85,2051,13.64,4.4,0.34614382000000005
96.27,2473,1.82,16.26,0.23413229999999996
94.16,2355,14.01,12.37,0.2913939
96.24,2015,14.77,10.68,0.32894259000000003
94.48,2022,16.33,11.77,0.31889890000000004
92.27,2091,1.37,18.4,0.21900465000000008
97.29,2339,9.49,17.81,0.2595106000000001
90.52,1985,8.44,5.44,0.31601836
93.07,2376,14.53,15.47,0.26841018
95.36,2449,6.11,17.13,0.23923120000000003
93.69,2143,10.63,3.24,0.34336947
92.85,2316,3.15,9.25,0.2720783
91.73,2284,8.58,20.9,0.21519470000000007
98.45,2521,12.12,18.26,0.26200555999999997
93.64,2134,8.47,14.58,0.2684825900000001
96.25,2391,5.67,17.13,0.24456205999999997
91.52,2271,5.44,16.56,0.23117176000000003
93.82,2388,10.55,17.73,0.24523843999999995
91.72,2205,3.28,8.58,0.27642758
98.41,2524,13.89,19.07,0.26233374000000004
95.29,2297,16.92,9.03,0.32840519000000007
96.33,2688,6.29,20.5,0.21301583000000007
88.22,1813,4.82,12.21,0.26127445000000005
94.59,2161,13.88,11.65,0.30613397000000003
90.91,2151,14.25,14.92,0.27125557
92.35,1996,16.74,4.05,0.35816087
100.48,2362,7.61,16.45,0.27533734000000004
95.88,2268,10.4,15.45,0.27337671
91.99,2258,7.35,16.2,0.24204263
93.56,2430,11.46,11.2,0.28432230000000003
96.56,2403,4.51,18.59,0.23300990000000005
95.21,2151,11.06,11.99,0.29856305
97.32,2255,13.83,12.65,0.30812068
86.8,1824,14.7,10.87,0.29322355
94.47,2225,12.62,14.22,0.28324889999999997
93.21,2255,16.75,10.89,0.30909402
94.19,2427,1.45,16.13,0.22636868000000002
95.91,2108,12.49,15.65,0.28613164
90.6,2003,17.39,7.94,0.32845087
95.51,2328,16.25,15.28,0.2882465700000001
90.83,2001,17.57,7.49,0.33286472
86.49,2046,12.55,9.57,0.28280418
98.76,2445,9.87,19.43,0.25280938000000003
97.01,2335,3.11,16.1,0.24879365000000006
94.46,2012,15.93,8.6,0.33711371
93.31,2446,12.65,17.75,0.24670482000000002
93.7,1913,8.36,16.96,0.26415088000000003
93.89,2226,10.81,15.41,0.26773496
97.73,1973,18.36,3.93,0.3895354900000001
94.5,2521,7.41,16.82,0.23795233000000005
89.23,1866,16.03,4.45,0.34522810000000004
94.33,2259,8.55,13.77,0.27106046
94.89,2321,8,13.08,0.27322758
92.33,2192,6.5,19.56,0.22370475999999997
95.31,2675,-2.55,11.15,0.23768182000000004
98.22,2314,17.26,10.78,0.33151472000000004
96.5,2389,2.77,18.13,0.23071206
94.32,2324,-0.92,15.04,0.23082428000000002
95.17,2200,3.87,17.2,0.24230155
100.09,2376,15.53,11.57,0.32705592000000006
88.73,2154,1.65,17.5,0.20627931
95.91,2222,15.3,7.87,0.33658337
94.31,2291,6.55,19.41,0.22928302
89.94,2365,17.89,13.6,0.27639275
90.68,2160,9.52,10.18,0.28358262
95.55,2325,11.12,15.57,0.27079760999999997
92.82,2024,7.06,14.6,0.26523381999999995
96.28,2364,19.07,9.21,0.33549631999999996
95.87,2545,7.46,18.71,0.23187677
91.16,2086,19.75,8.9,0.32880707
95.3,2477,2.21,16.14,0.23146573000000004
94.06,2223,11.17,15.57,0.26880758000000005
92.07,2128,18.52,9.63,0.32280374999999994
93.5,2413,3.69,19.27,0.21193632
93.03,2279,9.66,16.58,0.25075413999999996
92.35,2077,15.17,11.74,0.30323191
94.33,2509,10.47,17.52,0.24306287000000001
97.3,2407,4.49,19.35,0.23156192000000003
92.78,2437,10.65,11.69,0.27496286000000003
97.8,2191,15.55,11.25,0.3270354
96.41,2102,14.41,8.28,0.33908664999999993
92.61,2235,12.13,13.75,0.27560905999999996
95.37,2062,4.84,13.52,0.27470806000000003
92.47,2210,15.89,11.92,0.29887861
94.34,2413,15.03,8.79,0.31432522000000007
95.81,2988,16.25,13.05,0.27295492
93,1911,3.77,16.3,0.25069061000000004
95.17,2505,5.36,18.42,0.22569632000000006
100.18,2568,11.07,17.84,0.26700597000000004
93.76,2112,16.94,9.68,0.32600754000000004
93.97,2316,10.8,15.35,0.26432619
89.92,2376,3.26,17.31,0.20775767000000006
92.36,2470,7.97,17.28,0.22949263000000003
94.75,2284,6.85,13.56,0.26779265
93.19,1921,14.53,11.16,0.31567337
90.92,2449,4.18,23.04,0.17734078000000003
96.48,2262,5.63,17.5,0.24913955000000004
94.43,1984,18.89,13.69,0.31683048
95.65,2440,7.59,17.46,0.24359837000000012
94.04,2393,2.97,17.42,0.22420949000000004
90.94,2129,3.25,18.3,0.21767812999999997
92.68,2039,12.02,10.51,0.3040434700000001
98.37,2319,15.28,8.91,0.33705423
93.27,2384,2.59,17.86,0.21726941000000005
95.14,2013,14.84,14.1,0.3036287
87.67,2008,11.88,13.44,0.26451098
93.79,2348,18.4,7.17,0.33506513000000004
90.37,2186,0.54,14.23,0.2285370100000001
95.01,2161,8.85,19.57,0.24462331999999998
95,2365,3.87,17.3,0.23339950999999998
92.96,2286,4.36,21.42,0.2044027
93.16,2323,6.87,17.94,0.23243363
85.17,1919,19.09,3.59,0.33902746000000006
97.46,2254,13.36,14.7,0.29498589999999997
97.91,2111,17.39,8.79,0.35175304
94.2,1997,-1.3,15.51,0.24116955
92.3,2414,10.98,18.46,0.23406324000000003
97.58,2199,11.2,17.73,0.27303991000000005
94.34,2401,14.48,16.73,0.26531627
92.41,2366,15.45,15.22,0.27023467
94.02,2322,7.44,15.77,0.25125691
93.98,1938,16.44,8.18,0.34242158000000006
95.79,2353,-3.22,12.38,0.2450516200000001
96.71,2583,2.72,18.5,0.22043827999999996
93.76,2135,12.13,14.96,0.27812511
92.91,1938,5.17,14.03,0.26709778
91.2,2063,15.42,8.82,0.3169977600000001
92.4,1937,18.59,1.09,0.38469092
98.28,2596,4.39,19.19,0.22806598000000006
94.32,1769,16.93,10.07,0.3418220799999999
96.34,2219,14.57,6.63,0.34387304
89.89,2224,1.05,14.29,0.22584568000000002
95.65,2155,4.84,17.48,0.24788562000000006
89.5,2074,7.47,15.8,0.24185841000000002
94.84,2703,9.14,19.72,0.2191345
90.47,2103,16.71,10.67,0.30472592000000004
95.03,2177,2.69,17.9,0.23480903000000003
94.77,2223,4.35,14.15,0.25930324
92.75,2106,6.32,20.31,0.22446150999999998
91.9,2104,5.68,19.49,0.22361679000000012
96.12,2442,-1.17,8.59,0.27173558000000003
95.91,2168,7.91,16.12,0.26626055000000004
96.18,2310,11.58,11.46,0.30055500000000007
92.08,2097,14.1,10.7,0.30401256
93.48,2295,16.59,13.38,0.29299983000000007
94.37,2362,8.11,19.13,0.23287802000000002
98.64,2271,11.56,11.99,0.3103002100000001
93.12,1993,14.28,12,0.30622908000000004
93.69,2255,5.89,17.13,0.23977200000000004
95.53,2367,16.81,11.75,0.30957654
93.25,2445,7.18,19.8,0.21704264000000006
90.77,2180,19.69,7.79,0.32924186000000005
93.59,2310,10.61,19.34,0.23823311000000003
88.89,2163,15.09,11.22,0.28640895
88.7,1895,6.3,16.98,0.23560780000000003
93.55,2131,16.64,7.69,0.33523597000000005
93.79,2018,0.15,15.52,0.24280963000000005
92.65,2385,9.16,18.14,0.23322648000000004
96.6,2360,9.34,12.42,0.28741152
91.33,1997,11.83,11.05,0.2959531
95.62,2424,6.62,19.37,0.22965405000000005
94.98,2693,4.98,17.87,0.21838375000000004
94.51,2496,1.2,19.43,0.20401887000000005
91.81,2019,4.6,11.56,0.27148762
94.68,2573,4.37,17.55,0.22251012000000003
93.29,1996,13.28,13.72,0.29338182000000007
93.2,2408,6,19.21,0.21837135000000002
98.74,2352,7.95,16.5,0.26861602999999995
89.12,2193,4.48,18.75,0.20758693000000006
95.23,2070,14.62,5.14,0.35473702000000007
93.17,1863,10.12,9.25,0.31596225
94.46,2450,8.48,15.97,0.24947031000000003
89.96,2334,15.2,13.41,0.27064147
96.89,2333,0.1,14.88,0.24628768
97.83,2172,13.7,13.66,0.30774086
97.64,2242,18.04,4.02,0.37531690000000006
93.95,2458,4.82,17.67,0.22510621000000003
95.45,2157,10.93,18.16,0.26180409000000004
95.02,2458,-0.25,11.37,0.25211144
93.5,2579,2.1,23.16,0.17596390000000006
96.56,1986,14.1,13.56,0.31228042
93.81,2258,8.3,18.93,0.23686407000000007
92.46,2224,4.28,21.26,0.20566305999999993
94.03,2115,10.64,10.01,0.30543933
95.36,2056,7.56,7.6,0.3190986
92.08,1967,16.38,10.25,0.31977225
96.05,2046,6.23,17.48,0.25902179000000003
97.6,2358,11.25,12.68,0.29646315
92.84,1964,14.41,6.47,0.33999836000000005
97.05,2201,13.7,14.53,0.29761835
96.46,2225,7.28,16.76,0.26034696
94.93,2255,4.66,19.66,0.2263443400000001
92.96,2055,3.34,19.46,0.22355983999999995
91.02,2371,-0.62,17.25,0.20124813000000003
93.95,2173,8.22,16.71,0.25450441000000007
95.7,2352,5,16.35,0.24643844999999998
93.53,2215,15.24,13.18,0.29386488
93.49,2319,1.2,16.42,0.22557207999999998
87.57,1947,15.79,13.34,0.27964981
93.15,2356,5.32,14.61,0.24610581000000006
95.12,2109,10.61,15.3,0.27871957
93.36,1902,10.17,14.5,0.28357552999999996
94.03,2228,3.6,16.19,0.24106611
90.86,2270,6.19,13.13,0.25121444000000004
93.93,2406,8.35,18.57,0.23298786000000002
94.14,1903,12.36,14.65,0.29302391
94.49,2087,4.99,7.19,0.3081602
92.97,2386,15.69,4.55,0.33691366
95.36,2463,9.74,15.23,0.26137679
95.05,2196,5.64,16.14,0.25385072000000003
92.6,1850,8.22,10.66,0.29952576
95.34,2558,6.2,11.76,0.26680488
91.61,2257,2.05,20.45,0.19819652000000004
95.64,2418,8.22,15.6,0.25772994000000005
97.53,2302,18.48,5.96,0.3617647000000001
91.6,2296,15.83,19.34,0.24609519000000002
95.23,1540,9.19,9.81,0.33381038
92.27,1864,4.97,11.99,0.27921890000000005
94.06,2162,18.24,2.97,0.36958379
91.67,2067,9.6,5.77,0.31915989
95.28,2190,16.46,9.9,0.32656043999999995
92.66,2317,10.41,13.48,0.26835315
93.01,2300,15.4,16.61,0.26745057000000005
93.43,2152,13.42,15.05,0.27933087000000006
99.68,2071,17.15,3.72,0.39144901
87.4,1916,13.22,7.89,0.3050980100000001
90.05,1903,3.19,13,0.25566867000000004
94.87,2415,6.28,15.47,0.24907863000000002
